Compound,eta_cation,min_eta_anion,max_eta_anion,mean_eta_anion,std-dev_eta_anion,min_diff_eta,max_diff_eta,mean_diff_eta,std-dev_diff_eta,mean_eta_both,geom-mean_eta_both,eta_all,Formation_energy
NH-OH-Ce,8.3,3.6,5.6,4.6,0.9999999999999998,2.700000000000001,4.700000000000001,3.700000000000001,1.0,5.833333333333333,5.510481390259834,"[8.3, 3.6, 5.6]",-1.476745978
NH-OH-Co,8.9,3.6,5.6,4.6,0.9999999999999998,3.3000000000000007,5.300000000000001,4.300000000000001,1.0,6.033333333333334,5.640187107116929,"[8.9, 3.6, 5.6]",-0.656546626
NH-OH-Cr,9.1,3.6,5.6,4.6,0.9999999999999998,3.5,5.5,4.5,1.0,6.099999999999999,5.682123123512355,"[9.1, 3.6, 5.6]",-0.921065908
NH-OH-Fe,13.1,3.6,5.6,4.6,0.9999999999999998,7.5,9.5,8.5,1.0,7.433333333333333,6.415846149838073,"[13.1, 3.6, 5.6]",-0.576914392
NH-OH-Ga,17.0,3.6,5.6,4.6,0.9999999999999998,11.4,13.4,12.4,1.0,8.733333333333334,6.998094719557494,"[17.0, 3.6, 5.6]",-0.81355933
NH-OH-Gd,11.7,3.6,5.6,4.6,0.9999999999999998,6.1,8.1,7.1,1.0,6.966666666666666,6.178629161493222,"[11.7, 3.6, 5.6]",-1.4430269340000001
NH-OH-In,13.0,3.6,5.6,4.6,0.9999999999999998,7.4,9.4,8.4,1.0,7.400000000000001,6.399479124275392,"[13.0, 3.6, 5.6]",-0.699562786
NH-OH-Ir,7.9,3.6,5.6,4.6,0.9999999999999998,2.3000000000000007,4.300000000000001,3.3000000000000007,1.0,5.7,5.420498222651797,"[7.9, 3.6, 5.6]",-0.2936719
NH-OH-La,15.4,3.6,5.6,4.6,0.9999999999999998,9.8,11.8,10.8,1.0,8.200000000000001,6.771274441215952,"[15.4, 3.6, 5.6]",-1.469984264
NH-OH-Lu,12.1,3.6,5.6,4.6,0.9999999999999998,6.5,8.5,7.5,1.0,7.099999999999999,6.2482533786023255,"[12.1, 3.6, 5.6]",-1.601671202
NH-OH-Nd,9.2,3.6,5.6,4.6,0.9999999999999998,3.5999999999999996,5.6,4.6,1.0,6.133333333333333,5.702860982961529,"[9.2, 3.6, 5.6]",-1.4388768680000001
NH-OH-Rh,11.2,3.6,5.6,4.6,0.9999999999999998,5.6,7.6,6.6,1.0,6.8,6.0893300888161965,"[11.2, 3.6, 5.6]",-0.489620646
NH-OH-Ru,10.7,3.6,5.6,4.6,0.9999999999999998,5.1,7.1,6.1,1.0,6.633333333333333,5.997332147269452,"[10.7, 3.6, 5.6]",-0.355887312
NH-OH-Sc,24.6,3.6,5.6,4.6,0.9999999999999998,19.0,21.0,20.0,1.0,11.266666666666667,7.915442740921777,"[24.6, 3.6, 5.6]",-1.562290044
NH-OH-Sm,9.0,3.6,5.6,4.6,0.9999999999999998,3.4000000000000004,5.4,4.4,1.0,6.066666666666666,5.661232776379841,"[9.0, 3.6, 5.6]",-1.4722044
NH-OH-Y,20.6,3.6,5.6,4.6,0.9999999999999998,15.000000000000002,17.0,16.0,0.9999999999999991,9.933333333333335,7.4608088977129725,"[20.6, 3.6, 5.6]",-1.5595656580000001
PH-OH-Al,45.8,2.2,5.6,3.9,1.6999999999999997,40.199999999999996,43.599999999999994,41.89999999999999,1.6999999999999993,17.866666666666667,8.263399101708952,"[45.8, 2.2, 5.6]",-0.643421426
PH-OH-Bi,9.9,2.2,5.6,3.9,1.6999999999999997,4.300000000000001,7.7,6.0,1.6999999999999997,5.900000000000001,4.959241993078595,"[9.9, 2.2, 5.6]",-0.319930276
PH-OH-Ce,8.3,2.2,5.6,3.9,1.6999999999999997,2.700000000000001,6.1000000000000005,4.4,1.6999999999999997,5.366666666666667,4.676234339058082,"[8.3, 2.2, 5.6]",-1.152342588
PH-OH-Co,8.9,2.2,5.6,3.9,1.6999999999999997,3.3000000000000007,6.7,5.0,1.6999999999999997,5.566666666666667,4.786303547931806,"[8.9, 2.2, 5.6]",-0.578387012
PH-OH-Cr,9.1,2.2,5.6,3.9,1.6999999999999997,3.5,6.8999999999999995,5.199999999999999,1.6999999999999997,5.633333333333333,4.82189075457009,"[9.1, 2.2, 5.6]",-0.6058054979999999
PH-OH-Fe,13.1,2.2,5.6,3.9,1.6999999999999997,7.5,10.899999999999999,9.2,1.6999999999999993,6.966666666666666,5.444533418263062,"[13.1, 2.2, 5.6]",-0.454951592
PH-OH-Ga,17.0,2.2,5.6,3.9,1.6999999999999997,11.4,14.8,13.100000000000001,1.7000000000000002,8.266666666666666,5.938633763180665,"[17.0, 2.2, 5.6]",-0.41092553600000004
PH-OH-Gd,11.7,2.2,5.6,3.9,1.6999999999999997,6.1,9.5,7.8,1.7000000000000002,6.5,5.243229367283622,"[11.7, 2.2, 5.6]",-1.078825434
PH-OH-In,13.0,2.2,5.6,3.9,1.6999999999999997,7.4,10.8,9.100000000000001,1.7000000000000002,6.933333333333333,5.430644242065184,"[13.0, 2.2, 5.6]",-0.431066712
PH-OH-Ir,7.9,2.2,5.6,3.9,1.6999999999999997,2.3000000000000007,5.7,4.0,1.6999999999999997,5.233333333333333,4.599873972602676,"[7.9, 2.2, 5.6]",-0.579195664
PH-OH-La,15.4,2.2,5.6,3.9,1.6999999999999997,9.8,13.2,11.5,1.6999999999999993,7.733333333333334,5.746152435460326,"[15.4, 2.2, 5.6]",-1.148087324
PH-OH-Lu,12.1,2.2,5.6,3.9,1.6999999999999997,6.5,9.899999999999999,8.2,1.6999999999999993,6.633333333333333,5.302312981185507,"[12.1, 2.2, 5.6]",-1.119363158
PH-OH-Nd,9.2,2.2,5.6,3.9,1.6999999999999997,3.5999999999999996,6.999999999999999,5.299999999999999,1.6999999999999997,5.666666666666667,4.839489051997645,"[9.2, 2.2, 5.6]",-1.0981793579999999
PH-OH-Rh,11.2,2.2,5.6,3.9,1.6999999999999997,5.6,9.0,7.3,1.7000000000000002,6.333333333333333,5.167449528731501,"[11.2, 2.2, 5.6]",-0.677692792
PH-OH-Ru,10.7,2.2,5.6,3.9,1.6999999999999997,5.1,8.5,6.8,1.7000000000000002,6.166666666666667,5.089379410548368,"[10.7, 2.2, 5.6]",-0.43539428399999996
PH-OH-Sc,24.6,2.2,5.6,3.9,1.6999999999999997,19.0,22.400000000000002,20.700000000000003,1.7000000000000008,10.799999999999999,6.717101924955614,"[24.6, 2.2, 5.6]",-1.0940541240000001
PH-OH-Sm,9.0,2.2,5.6,3.9,1.6999999999999997,3.4000000000000004,6.8,5.1,1.6999999999999997,5.599999999999999,4.804163054992231,"[9.0, 2.2, 5.6]",-1.103228004
PH-OH-Y,20.6,2.2,5.6,3.9,1.6999999999999997,15.000000000000002,18.400000000000002,16.700000000000003,1.7000000000000002,9.466666666666667,6.331296359389462,"[20.6, 2.2, 5.6]",-1.1369077459999999
S-OH-Al,45.8,3.3,5.6,4.449999999999999,1.15,40.199999999999996,42.5,41.349999999999994,1.1500000000000021,18.23333333333333,9.459230643628642,"[45.8, 3.3, 5.6]",-1.3578532443
S-OH-Bi,9.9,3.3,5.6,4.449999999999999,1.15,4.300000000000001,6.6000000000000005,5.450000000000001,1.15,6.266666666666666,5.67691494174564,"[9.9, 3.3, 5.6]",-0.6689614718
S-OH-Ce,8.3,3.3,5.6,4.449999999999999,1.15,2.700000000000001,5.000000000000001,3.850000000000001,1.15,5.733333333333334,5.352952049436752,"[8.3, 3.3, 5.6]",-1.9209606366999998
S-OH-Co,8.9,3.3,5.6,4.449999999999999,1.15,3.3000000000000007,5.6000000000000005,4.450000000000001,1.15,5.933333333333333,5.478949840501083,"[8.9, 3.3, 5.6]",-0.8444798018
S-OH-Cr,9.1,3.3,5.6,4.449999999999999,1.15,3.5,5.8,4.65,1.15,6.0,5.519687022792615,"[9.1, 3.3, 5.6]",-1.1314750218
S-OH-Fe,13.1,3.3,5.6,4.449999999999999,1.15,7.5,9.8,8.65,1.1500000000000004,7.333333333333333,6.232434947943306,"[13.1, 3.3, 5.6]",-0.7604989968000001
S-OH-Ga,17.0,3.3,5.6,4.449999999999999,1.15,11.4,13.7,12.55,1.1499999999999995,8.633333333333333,6.798038650020999,"[17.0, 3.3, 5.6]",-0.9103501243000001
S-OH-Gd,11.7,3.3,5.6,4.449999999999999,1.15,6.1,8.399999999999999,7.249999999999999,1.1499999999999995,6.866666666666667,6.001999333703457,"[11.7, 3.3, 5.6]",-1.98017436925
S-OH-In,13.0,3.3,5.6,4.449999999999999,1.15,7.4,9.7,8.55,1.1499999999999995,7.3,6.216535810132261,"[13.0, 3.3, 5.6]",-0.9350891218
S-OH-Ir,7.9,3.3,5.6,4.449999999999999,1.15,2.3000000000000007,4.6000000000000005,3.4500000000000006,1.15,5.599999999999999,5.265541250388659,"[7.9, 3.3, 5.6]",-0.6296567868
S-OH-La,15.4,3.3,5.6,4.449999999999999,1.15,9.8,12.100000000000001,10.950000000000001,1.1500000000000004,8.1,6.577702532753952,"[15.4, 3.3, 5.6]",-2.0051482368
S-OH-Lu,12.1,3.3,5.6,4.449999999999999,1.15,6.5,8.8,7.65,1.1500000000000004,7.0,6.069633188038467,"[12.1, 3.3, 5.6]",-1.9915056668
S-OH-Nd,9.2,3.3,5.6,4.449999999999999,1.15,3.5999999999999996,5.8999999999999995,4.75,1.15,6.033333333333334,5.539832044502626,"[9.2, 3.3, 5.6]",-1.9375917368
S-OH-Rh,11.2,3.3,5.6,4.449999999999999,1.15,5.6,7.8999999999999995,6.75,1.15,6.7,5.915253073214452,"[11.2, 3.3, 5.6]",-0.8211528892000001
S-OH-Ru,10.7,3.3,5.6,4.449999999999999,1.15,5.1,7.3999999999999995,6.25,1.15,6.533333333333334,5.825885097012398,"[10.7, 3.3, 5.6]",-0.6078136593
S-OH-Sc,24.6,3.3,5.6,4.449999999999999,1.15,19.0,21.3,20.15,1.1500000000000004,11.166666666666666,7.689162242179094,"[24.6, 3.3, 5.6]",-1.9360849168
S-OH-Sm,9.0,3.3,5.6,4.449999999999999,1.15,3.4000000000000004,5.7,4.550000000000001,1.15,5.966666666666666,5.499393872598134,"[9.0, 3.3, 5.6]",-1.9507802493000002
S-OH-Y,20.6,3.3,5.6,4.449999999999999,1.15,15.000000000000002,17.3,16.150000000000002,1.1499999999999995,9.833333333333334,7.247525116419177,"[20.6, 3.3, 5.6]",-2.0107418618
Se-OH-Al,45.8,2.8,5.6,4.199999999999999,1.4,40.199999999999996,43.0,41.599999999999994,1.4000000000000021,18.066666666666666,8.955101489095657,"[45.8, 2.8, 5.6]",-1.12747815
Se-OH-Bi,9.9,2.8,5.6,4.199999999999999,1.4,4.300000000000001,7.1000000000000005,5.700000000000001,1.4,6.099999999999999,5.374364085575791,"[9.9, 2.8, 5.6]",-0.676359375
Se-OH-Ce,8.3,2.8,5.6,4.199999999999999,1.4,2.700000000000001,5.500000000000001,4.100000000000001,1.4,5.566666666666667,5.067666777028703,"[8.3, 2.8, 5.6]",-1.9296903775
Se-OH-Co,8.9,2.8,5.6,4.199999999999999,1.4,3.3000000000000007,6.1000000000000005,4.700000000000001,1.4,5.766666666666666,5.186949523045996,"[8.9, 2.8, 5.6]",-0.7391721
Se-OH-Cr,9.1,2.8,5.6,4.199999999999999,1.4,3.5,6.3,4.9,1.4,5.833333333333333,5.225515619544147,"[9.1, 2.8, 5.6]",-1.03107403
Se-OH-Fe,13.1,2.8,5.6,4.199999999999999,1.4,7.5,10.3,8.9,1.4000000000000004,7.166666666666667,5.900277684909996,"[13.1, 2.8, 5.6]",-0.646776
Se-OH-Ga,17.0,2.8,5.6,4.199999999999999,1.4,11.4,14.2,12.8,1.3999999999999995,8.466666666666667,6.435737570130743,"[17.0, 2.8, 5.6]",-0.777191295
Se-OH-Gd,11.7,2.8,5.6,4.199999999999999,1.4,6.1,8.899999999999999,7.499999999999999,1.3999999999999995,6.7,5.682123123512355,"[11.7, 2.8, 5.6]",-1.8628800775
Se-OH-In,13.0,2.8,5.6,4.199999999999999,1.4,7.4,10.2,8.8,1.3999999999999995,7.133333333333333,5.885225890736554,"[13.0, 2.8, 5.6]",-0.8493985999999999
Se-OH-Ir,7.9,2.8,5.6,4.199999999999999,1.4,2.3000000000000007,5.1000000000000005,3.7000000000000006,1.4,5.433333333333333,4.984914531501644,"[7.9, 2.8, 5.6]",-0.53869928
Se-OH-La,15.4,2.8,5.6,4.199999999999999,1.4,9.8,12.600000000000001,11.200000000000001,1.4000000000000004,7.933333333333333,6.227144253594084,"[15.4, 2.8, 5.6]",-1.9051742675
Se-OH-Lu,12.1,2.8,5.6,4.199999999999999,1.4,6.5,9.3,7.9,1.4000000000000004,6.833333333333333,5.746152435460326,"[12.1, 2.8, 5.6]",-1.848020385
Se-OH-Nd,9.2,2.8,5.6,4.199999999999999,1.4,3.5999999999999996,6.3999999999999995,5.0,1.4,5.866666666666667,5.244587013477722,"[9.2, 2.8, 5.6]",-1.836445185
Se-OH-Rh,11.2,2.8,5.6,4.199999999999999,1.4,5.6,8.399999999999999,6.999999999999999,1.3999999999999995,6.533333333333334,5.6,"[11.2, 2.8, 5.6]",-0.754634675
Se-OH-Ru,10.7,2.8,5.6,4.199999999999999,1.4,5.1,7.8999999999999995,6.5,1.4,6.366666666666667,5.51539488496313,"[10.7, 2.8, 5.6]",-0.5018174675
Se-OH-Sc,24.6,2.8,5.6,4.199999999999999,1.4,19.0,21.8,20.4,1.4000000000000004,11.0,7.279368781563177,"[24.6, 2.8, 5.6]",-1.785366235
Se-OH-Sm,9.0,2.8,5.6,4.199999999999999,1.4,3.4000000000000004,6.2,4.800000000000001,1.4,5.8,5.206303991625186,"[9.0, 2.8, 5.6]",-1.840636505
Se-OH-Y,20.6,2.8,5.6,4.199999999999999,1.4,15.000000000000002,17.8,16.400000000000002,1.3999999999999995,9.666666666666666,6.861268681086566,"[20.6, 2.8, 5.6]",-1.886815295
Te-OH-Al,45.8,5.6,6.4,6.0,0.40000000000000036,39.4,40.199999999999996,39.8,0.3999999999999986,19.266666666666666,11.796264258398072,"[45.8, 6.4, 5.6]",-0.789970385
Te-OH-Bi,9.9,5.6,6.4,6.0,0.40000000000000036,3.5,4.300000000000001,3.9000000000000004,0.40000000000000036,7.3,7.079475207678325,"[9.9, 6.4, 5.6]",-0.636479185
Te-OH-Ce,8.3,5.6,6.4,6.0,0.40000000000000036,1.9000000000000004,2.700000000000001,2.3000000000000007,0.40000000000000036,6.766666666666667,6.675472807106283,"[8.3, 6.4, 5.6]",-1.7361060725
Te-OH-Co,8.9,5.6,6.4,6.0,0.40000000000000036,2.5,3.3000000000000007,2.9000000000000004,0.40000000000000036,6.966666666666666,6.8326000931790025,"[8.9, 6.4, 5.6]",-0.5849071675
Te-OH-Cr,9.1,5.6,6.4,6.0,0.40000000000000036,2.6999999999999993,3.5,3.0999999999999996,0.40000000000000036,7.033333333333334,6.8834019591613185,"[9.1, 6.4, 5.6]",-0.9513671275
Te-OH-Fe,13.1,5.6,6.4,6.0,0.40000000000000036,6.699999999999999,7.5,7.1,0.40000000000000036,8.366666666666667,7.77224410620904,"[13.1, 6.4, 5.6]",-0.614657215
Te-OH-Ga,17.0,5.6,6.4,6.0,0.40000000000000036,10.6,11.4,11.0,0.40000000000000036,9.666666666666666,8.477588016998522,"[17.0, 6.4, 5.6]",-0.4993941125
Te-OH-Gd,11.7,5.6,6.4,6.0,0.40000000000000036,5.299999999999999,6.1,5.699999999999999,0.40000000000000036,7.900000000000001,7.484876189881676,"[11.7, 6.4, 5.6]",-1.6370476675
Te-OH-In,13.0,5.6,6.4,6.0,0.40000000000000036,6.6,7.4,7.0,0.40000000000000036,8.333333333333334,7.7524168667468025,"[13.0, 6.4, 5.6]",-0.6447135175
Te-OH-Ir,7.9,5.6,6.4,6.0,0.40000000000000036,1.5,2.3000000000000007,1.9000000000000004,0.40000000000000036,6.633333333333333,6.566465962527061,"[7.9, 6.4, 5.6]",-0.4699489725
Te-OH-La,15.4,5.6,6.4,6.0,0.40000000000000036,9.0,9.8,9.4,0.40000000000000036,9.133333333333333,8.202814817900965,"[15.4, 6.4, 5.6]",-1.7010253175
Te-OH-Lu,12.1,5.6,6.4,6.0,0.40000000000000036,5.699999999999999,6.5,6.1,0.40000000000000036,8.033333333333333,7.5692199223275205,"[12.1, 6.4, 5.6]",-1.57761889
Te-OH-Nd,9.2,5.6,6.4,6.0,0.40000000000000036,2.799999999999999,3.5999999999999996,3.1999999999999993,0.40000000000000036,7.066666666666666,6.90852408679889,"[9.2, 6.4, 5.6]",-1.6286012225
Te-OH-Rh,11.2,5.6,6.4,6.0,0.40000000000000036,4.799999999999999,5.6,5.199999999999999,0.40000000000000036,7.733333333333334,7.376698067293514,"[11.2, 6.4, 5.6]",-0.699554725
Te-OH-Ru,10.7,5.6,6.4,6.0,0.40000000000000036,4.299999999999999,5.1,4.699999999999999,0.40000000000000036,7.566666666666667,7.2652504979050105,"[10.7, 6.4, 5.6]",-0.3986361575
Te-OH-Sc,24.6,5.6,6.4,6.0,0.40000000000000036,18.200000000000003,19.0,18.6,0.3999999999999986,12.200000000000001,9.588876003941758,"[24.6, 6.4, 5.6]",-1.532716545
Te-OH-Sm,9.0,5.6,6.4,6.0,0.40000000000000036,2.5999999999999996,3.4000000000000004,3.0,0.40000000000000036,7.0,6.858095105850716,"[9.0, 6.4, 5.6]",-1.6117858475
Te-OH-Y,20.6,5.6,6.4,6.0,0.40000000000000036,14.200000000000001,15.000000000000002,14.600000000000001,0.40000000000000036,10.866666666666667,9.038126324813,"[20.6, 6.4, 5.6]",-1.6297806075
Br-Br-Ba,12.8,4.2,4.2,4.2,0.0,8.600000000000001,8.600000000000001,8.600000000000001,0.0,7.066666666666666,6.0893300888161965,"[12.8, 4.2, 4.2]",-2.4935522433
Br-Br-Be,67.8,4.2,4.2,4.2,0.0,63.599999999999994,63.599999999999994,63.599999999999994,0.0,25.400000000000002,10.61474156348933,"[67.8, 4.2, 4.2]",-1.00107567
Br-Br-Ca,19.7,4.2,4.2,4.2,0.0,15.5,15.5,15.5,0.0,9.366666666666665,7.030533289909681,"[19.7, 4.2, 4.2]",-2.4088860733
Br-Br-Cd,10.3,4.2,4.2,4.2,0.0,6.1000000000000005,6.1000000000000005,6.1000000000000005,0.0,6.233333333333333,5.663852505016758,"[10.3, 4.2, 4.2]",-1.12488076
Br-Br-Co,8.2,4.2,4.2,4.2,0.0,3.999999999999999,3.999999999999999,3.999999999999999,0.0,5.533333333333332,5.249333248659329,"[8.2, 4.2, 4.2]",-0.59269749
Br-Br-Cu,8.3,4.2,4.2,4.2,0.0,4.1000000000000005,4.1000000000000005,4.1000000000000005,0.0,5.566666666666666,5.270585841757493,"[8.3, 4.2, 4.2]",-0.4449740767
Br-Br-Fe,7.3,4.2,4.2,4.2,0.0,3.0999999999999996,3.0999999999999996,3.0999999999999996,0.0,5.233333333333333,5.049795763396567,"[7.3, 4.2, 4.2]",-0.57120809
Br-Br-Mg,32.5,4.2,4.2,4.2,0.0,28.3,28.3,28.3,0.0,13.633333333333335,8.30731440192981,"[32.5, 4.2, 4.2]",-1.81993074
Br-Br-Mn,9.3,4.2,4.2,4.2,0.0,5.1000000000000005,5.1000000000000005,5.1000000000000005,0.0,5.8999999999999995,5.474282135191252,"[9.3, 4.2, 4.2]",-1.35089445
Br-Br-Ni,8.5,4.2,4.2,4.2,0.0,4.3,4.3,4.3,0.0,5.633333333333333,5.312584312387399,"[8.5, 4.2, 4.2]",-0.8670527033
Br-Br-Pb,8.5,4.2,4.2,4.2,0.0,4.3,4.3,4.3,0.0,5.633333333333333,5.312584312387399,"[8.5, 4.2, 4.2]",-1.0722466932999999
Br-Br-Pd,6.8,4.2,4.2,4.2,0.0,2.5999999999999996,2.5999999999999996,2.5999999999999996,0.0,5.066666666666666,4.931766404400754,"[6.8, 4.2, 4.2]",-0.4666610833
Br-Br-Pt,8.0,4.2,4.2,4.2,0.0,3.8,3.8,3.8,0.0,5.466666666666666,5.206303991625186,"[8.0, 4.2, 4.2]",-0.12649545
Br-Br-Sr,16.3,4.2,4.2,4.2,0.0,12.100000000000001,12.100000000000001,12.100000000000001,0.0,8.233333333333333,6.600275470595921,"[16.3, 4.2, 4.2]",-2.4751572333
Br-Br-Zn,10.8,4.2,4.2,4.2,0.0,6.6000000000000005,6.6000000000000005,6.6000000000000005,0.0,6.3999999999999995,5.754056368993308,"[10.8, 4.2, 4.2]",-1.04212917
Cl-Cl-Ba,12.8,4.7,4.7,4.7,0.0,8.100000000000001,8.100000000000001,8.100000000000001,0.0,7.3999999999999995,6.563496054404843,"[12.8, 4.7, 4.7]",-2.74706322
Cl-Cl-Be,67.8,4.7,4.7,4.7,0.0,63.099999999999994,63.099999999999994,63.099999999999994,0.0,25.733333333333334,11.441293763733798,"[67.8, 4.7, 4.7]",-1.3815169733000001
Cl-Cl-Ca,19.7,4.7,4.7,4.7,0.0,15.0,15.0,15.0,0.0,9.7,7.5779891770746355,"[19.7, 4.7, 4.7]",-2.7000260533
Cl-Cl-Cd,10.3,4.7,4.7,4.7,0.0,5.6000000000000005,5.6000000000000005,5.6000000000000005,0.0,6.566666666666666,6.104887241649838,"[10.3, 4.7, 4.7]",-1.3169094933
Cl-Cl-Co,8.2,4.7,4.7,4.7,0.0,3.499999999999999,3.499999999999999,3.499999999999999,0.0,5.866666666666666,5.658090062995702,"[8.2, 4.7, 4.7]",-0.82437527
Cl-Cl-Cu,8.3,4.7,4.7,4.7,0.0,3.6000000000000005,3.6000000000000005,3.6000000000000005,0.0,5.8999999999999995,5.68099756002922,"[8.3, 4.7, 4.7]",-0.6315309767
Cl-Cl-Fe,7.3,4.7,4.7,4.7,0.0,2.5999999999999996,2.5999999999999996,2.5999999999999996,0.0,5.566666666666666,5.443014926958428,"[7.3, 4.7, 4.7]",-0.8690234367
Cl-Cl-Mg,32.5,4.7,4.7,4.7,0.0,27.8,27.8,27.8,0.0,13.966666666666669,8.954191102221365,"[32.5, 4.7, 4.7]",-2.1573382733
Cl-Cl-Mn,9.3,4.7,4.7,4.7,0.0,4.6000000000000005,4.6000000000000005,4.6000000000000005,0.0,6.233333333333333,5.9005553436850695,"[9.3, 4.7, 4.7]",-1.60051932
Cl-Cl-Ni,8.5,4.7,4.7,4.7,0.0,3.8,3.8,3.8,0.0,5.966666666666666,5.726266381434829,"[8.5, 4.7, 4.7]",-1.1300733267
Cl-Cl-Pb,8.5,4.7,4.7,4.7,0.0,3.8,3.8,3.8,0.0,5.966666666666666,5.726266381434829,"[8.5, 4.7, 4.7]",-1.2318973999999998
Cl-Cl-Pd,6.8,4.7,4.7,4.7,0.0,2.0999999999999996,2.0999999999999996,2.0999999999999996,0.0,5.3999999999999995,5.315794818872032,"[6.8, 4.7, 4.7]",-0.59967014
Cl-Cl-Pt,8.0,4.7,4.7,4.7,0.0,3.3,3.3,3.3,0.0,5.8,5.611710189569841,"[8.0, 4.7, 4.7]",-0.19750055670000002
Cl-Cl-Sr,16.3,4.7,4.7,4.7,0.0,11.600000000000001,11.600000000000001,11.600000000000001,0.0,8.566666666666666,7.114227899848216,"[16.3, 4.7, 4.7]",-2.7502982332999997
Cl-Cl-Zn,10.8,4.7,4.7,4.7,0.0,6.1000000000000005,6.1000000000000005,6.1000000000000005,0.0,6.733333333333333,6.202115129884955,"[10.8, 4.7, 4.7]",-1.2965971467
CN-CN-Ba,12.8,5.3,5.3,5.3,0.0,7.500000000000001,7.500000000000001,7.500000000000001,0.0,7.800000000000001,7.110834479979583,"[12.8, 5.3, 5.3]",-0.131028746
CN-CN-Be,67.8,5.3,5.3,5.3,0.0,62.5,62.5,62.5,0.0,26.13333333333333,12.395398049509586,"[67.8, 5.3, 5.3]",0.766575826
CN-CN-Ca,19.7,5.3,5.3,5.3,0.0,14.399999999999999,14.399999999999999,14.399999999999999,0.0,10.1,8.209927496351732,"[19.7, 5.3, 5.3]",-0.043531204000000004
CN-CN-Cd,10.3,5.3,5.3,5.3,0.0,5.000000000000001,5.000000000000001,5.000000000000001,0.0,6.966666666666668,6.613981685138298,"[10.3, 5.3, 5.3]",0.738099994
CN-CN-Co,8.2,5.3,5.3,5.3,0.0,2.8999999999999995,2.8999999999999995,2.8999999999999995,0.0,6.266666666666667,6.129925511843391,"[8.2, 5.3, 5.3]",0.8846393659999999
CN-CN-Cu,8.3,5.3,5.3,5.3,0.0,3.000000000000001,3.000000000000001,3.000000000000001,0.0,6.300000000000001,6.1547432946843905,"[8.3, 5.3, 5.3]",1.028019308
CN-CN-Fe,7.3,5.3,5.3,5.3,0.0,2.0,2.0,2.0,0.0,5.966666666666666,5.8969149820215945,"[7.3, 5.3, 5.3]",0.833386562
CN-CN-Mg,32.5,5.3,5.3,5.3,0.0,27.2,27.2,27.2,0.0,14.366666666666665,9.700892680094041,"[32.5, 5.3, 5.3]",0.292618872
CN-CN-Mn,9.3,5.3,5.3,5.3,0.0,4.000000000000001,4.000000000000001,4.000000000000001,0.0,6.633333333333334,6.392610285907786,"[9.3, 5.3, 5.3]",0.7066928720000001
CN-CN-Ni,8.5,5.3,5.3,5.3,0.0,3.2,3.2,3.2,0.0,6.366666666666667,6.203787141660274,"[8.5, 5.3, 5.3]",0.9228661659999999
CN-CN-Pb,8.5,5.3,5.3,5.3,0.0,3.2,3.2,3.2,0.0,6.366666666666667,6.203787141660274,"[8.5, 5.3, 5.3]",0.7613786
CN-CN-Pd,6.8,5.3,5.3,5.3,0.0,1.5,1.5,1.5,0.0,5.8,5.759085824568173,"[6.8, 5.3, 5.3]",0.9133168740000001
CN-CN-Pt,8.0,5.3,5.3,5.3,0.0,2.7,2.7,2.7,0.0,6.2,6.079677960782191,"[8.0, 5.3, 5.3]",0.9778833859999999
CN-CN-Sr,16.3,5.3,5.3,5.3,0.0,11.0,11.0,11.0,0.0,8.966666666666667,7.707492566362274,"[16.3, 5.3, 5.3]",-0.100964206
CN-CN-Zn,10.8,5.3,5.3,5.3,0.0,5.500000000000001,5.500000000000001,5.500000000000001,0.0,7.133333333333334,6.719317532733405,"[10.8, 5.3, 5.3]",0.75543406
F-F-Ba,12.8,7.0,7.0,7.0,0.0,5.800000000000001,5.800000000000001,5.800000000000001,0.0,8.933333333333334,8.559899844520636,"[12.8, 7.0, 7.0]",-3.86411582
F-F-Be,67.8,7.0,7.0,7.0,0.0,60.8,60.8,60.8,0.0,27.266666666666666,14.92136628063843,"[67.8, 7.0, 7.0]",-3.1865983867
F-F-Ca,19.7,7.0,7.0,7.0,0.0,12.7,12.7,12.7,0.0,11.233333333333334,9.882969052001995,"[19.7, 7.0, 7.0]",-4.0356293933
F-F-Cd,10.3,7.0,7.0,7.0,0.0,3.3000000000000007,3.3000000000000007,3.3000000000000007,0.0,8.1,7.961797023637122,"[10.3, 7.0, 7.0]",-2.28580987
F-F-Co,8.2,7.0,7.0,7.0,0.0,1.1999999999999993,1.1999999999999993,1.1999999999999993,0.0,7.3999999999999995,7.379098554956378,"[8.2, 7.0, 7.0]",-2.17949004
F-F-Cu,8.3,7.0,7.0,7.0,0.0,1.3000000000000007,1.3000000000000007,1.3000000000000007,0.0,7.433333333333334,7.408973773691977,"[8.3, 7.0, 7.0]",-1.6276481767
F-F-Fe,7.3,7.0,7.0,7.0,0.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.0,7.1000000000000005,7.0986044999184115,"[7.3, 7.0, 7.0]",-2.16979648
F-F-Mg,32.5,7.0,7.0,7.0,0.0,25.5,25.5,25.5,0.0,15.5,11.677767212532112,"[32.5, 7.0, 7.0]",-3.6946548232999996
F-F-Mn,9.3,7.0,7.0,7.0,0.0,2.3000000000000007,2.3000000000000007,2.3000000000000007,0.0,7.766666666666667,7.695313953163511,"[9.3, 7.0, 7.0]",-2.6246839233
