Compound,Formation_energy,E_above_hull,Hessian_eig_min_abs,C11,C22,C66,Thermo_stability_level,Dyn_stability_level,Thermo_Dyn_stability_level
SCN-NCO-Be,-0.117543175,0.765459888,0.006003240602536015,44.081881200000005,44.081826899999996,-6.61362696,M,l,Ml
SCN-NCO-Ca,-0.6134395420000001,0.449377867,0.00022402995441537843,29.73645796,29.73645796,7.90863773,M,m,Mm
SCN-NCO-Cd,-0.069619227,0.443289289,8.46729283103739e-06,26.29537067,26.29537067,0.54197867,M,h,Mh
SCN-NCO-Co,0.002518353,0.475091903,0.011765362654690522,-25.55717028,-25.5571529,-66.66651081,M,l,Ml
SCN-NCO-Cu,0.12851854599999998,0.494162948,0.023013726514234216,32.90349272,32.90353041,5.30178341,M,m,Mm
SCN-NCO-Fe,-0.010792308,0.486572804,0.029408026805811907,38.73896671,38.73894915,9.01398496,M,m,Mm
SCN-NCO-Mg,-0.403227398,0.474311852,0.015066206485079819,35.39026014,35.39020287,2.90639327,M,m,Mm
SCN-NCO-Mn,-0.233833674,0.432296308,0.009162055689823609,28.24898479,28.24898479,5.29479924,M,m,Mm
SCN-NCO-Ni,-0.04881113,0.428892661,0.08834319264614872,-2032.21902442,-2032.21621769,-2067.46833213,M,l,Ml
SCN-NCO-Pb,-0.03120357,0.44318791,2.9492519045234254e-05,16.43807083,16.43807083,2.2167587,M,m,Mm
SCN-NCO-Pd,0.165821932,0.5925776660000001,5.7933230834607325e-05,8.63157332,8.63157332,-22.48665945,M,l,Ml
SCN-NCO-Pt,0.264808443,0.718690906,0.01264874027862082,25.32292631,25.32290844,-15.05188182,L,l,Ll
SCN-NCO-Sr,-0.625319625,0.445442198,0.0004707382092746191,20.588538,20.588518,4.00144997,M,m,Mm
SCN-NCO-Zn,-0.074699458,0.492889872,0.005357441514142682,37.61875064,37.61873172,1.51316427,M,m,Mm
SCN-NC-Pb,0.527043496,0.7204985209999999,0.0003487740155353121,16.8340973,16.83406042,3.42680749,L,m,Lm
SCN-NC-Pd,0.7594386009999999,0.925745132,0.007250714125249892,-8.95666866,-8.95666866,-35.57555536,L,l,Ll
SCN-NC-Pt,0.8984268609999999,1.096381243,0.002671447353057701,-3.60137149,-3.60137149,-40.75628354,L,l,Ll
SCN-NCS-Ba,-0.319862635,0.3857040470000001,1.7157103316719212e-05,16.19432488,16.19430375,4.27552168,M,m,Mm
SCN-NCS-Be,0.248599394,0.6108308610000001,0.0017000106433787039,24.73317663,24.73313764,-26.10811598,L,l,Ll
SCN-NCS-Ca,-0.298466695,0.407504635,4.517988641713282e-05,24.1130224,24.11298034,4.55980214,M,m,Mm
SCN-NCS-Cd,0.255542765,0.476434973,0.0001370462789183835,7.46074413,7.46076488,-17.432241199999996,L,l,Ll
SCN-NCS-Co,0.330237912,0.56117798,0.00328869260953364,-123.93373922,-123.93371966,-174.07428932,L,l,Ll
SCN-NCS-Cu,0.440167145,0.5216043220000001,0.05810246074713987,7.88291392,7.88291392,-7.04008109,L,l,Ll
SCN-NCS-Fe,0.327200251,0.592778039,0.003450185954287195,100.29399362,100.29390024,38.12498438,L,m,Lm
SCN-NCS-Mg,-0.069053819,0.417190158,0.009786396825617185,17.92622173,17.92620133,-13.21014849,M,l,Ml
SCN-NCS-Mn,0.305443192,0.643443933,0.00036098052736121096,62.29580765,62.29572769,4.57347044,L,m,Lm
SCN-NCS-Ni,0.287051749,0.490443549,0.004401492122998075,-865.18841757,-865.18774769,-904.19544301,L,l,Ll
SCN-NCS-Pb,0.276154134,0.441972779,0.0006060865467317614,20.71394652,20.71394652,4.97088731,L,m,Lm
SCN-NCS-Pd,0.464120518,0.624229123,0.0002086832410997129,6.75433526,6.75433526,-21.82041503,L,l,Ll
SCN-NCS-Pt,0.565648268,0.796945098,0.00027545779875265804,25.6744854,25.67442697,-15.04064879,L,l,Ll
SCN-NC-Sr,-0.191612383,0.6338792839999999,0.00019972233083151984,20.89707641,20.89707641,6.24422629,M,m,Mm
SCN-NCS-Sr,-0.31488096600000004,0.392683372,4.926510117158347e-05,21.89127457,21.89123234,6.37739595,M,m,Mm
SCN-NCS-Zn,0.263488278,0.538181906,0.006300764942570689,42.77207081,42.77205058,9.45355547,L,m,Lm
SCN-NC-Zn,0.526306217,0.846782055,0.0018179524628899435,-27.95681815,-27.9568011,-59.05133691,L,l,Ll
SCN-NO-Ba,-0.329477463,0.900392575,0.00026167134603428315,14.57220903,14.57210658,3.6220098,M,m,Mm
SCN-NO-Be,0.328497077,1.358667319,0.0039657509490607385,71.42605290000002,71.42600371,20.71085383,L,m,Lm
SCN-NO-Ca,-0.272498996,0.967454649,5.1915954037202036e-05,19.68270284,19.68270284,2.75159831,M,m,Mm
SCN-NO-Cd,0.378609926,0.977003195,0.013300502088945695,21.23979248,21.23973812,3.37927905,L,m,Lm
SCN-NO-Co,0.34641664200000005,0.8977524509999999,0.0028485010217227397,68.98679833,68.98686438,20.96168083,L,m,Lm
SCN-NO-Cu,0.426354737,0.852939874,0.007581786125197266,43.98177277,43.98175528,5.24360296,L,m,Lm
SCN-NO-Fe,0.312207466,0.892466764,0.006304507827383895,36.81729305,36.81729305,4.70236996,L,m,Lm
SCN-NO-Mg,0.011827484,1.035623277,0.030252502563802575,42.02692236,42.02686865,9.46257291,M,m,Mm
SCN-NO-Mn,0.115784926,0.892936572,0.005675030276796197,4.4093835,4.4093835,-1.56318673,M,l,Ml
SCN-NO-Ni,0.273485692,0.830806782,0.045543017210177235,44.06498655,44.06497027,9.42849518,L,m,Lm
SCN-NO-Pb,0.368733931,0.922190658,8.100067847650138e-05,12.07327327,12.073253999999999,-3.42504821,L,l,Ll
SCN-NO-Pd,0.366222586,0.864104276,0.00795010754677427,10.41018844,10.41018844,-8.47976039,L,l,Ll
SCN-NO-Pt,0.432326957,0.961856498,0.004956204354682519,28.65432313,28.65430633,4.38826751,L,m,Lm
SCN-NO-Sr,-0.3016061,0.947616029,0.0014422960232614089,14.89876536,14.89876536,2.30240546,M,m,Mm
SCN-NO-Zn,0.356431469,1.018619022,0.014799730056772032,-0.59048085,-0.59048085,-26.98026923,L,l,Ll
SCN-OCN-Ba,-0.51280769,0.541366628,0.00093732532269475,18.40980286,18.40980286,5.72214526,M,m,Mm
SCN-OCN-Be,0.109978473,0.992981536,0.005352176829811002,50.02984903,50.02983139,3.6833477999999995,M,m,Mm
SCN-OCN-Ca,-0.447695382,0.6151220270000001,0.00017405596405266035,27.93195147,27.93191405,8.18373011,M,m,Mm
SCN-OCN-Cd,0.146424583,0.659333099,0.0002004372357874792,23.27662422,23.27658684,1.29039934,M,m,Mm
SCN-OCN-Co,0.206952496,0.679526045,0.012653721863505558,-4.32472337,-4.32472337,-47.49529406,L,l,Ll
SCN-OCN-Cu,0.32262565,0.688270053,0.013595239581375693,-19.91753845,-19.91752054,-44.74396349,L,l,Ll
SCN-OCN-Fe,0.23341701,0.730782122,0.013473608691935566,65.75345204,65.75338386,26.2600951,L,m,Lm
SCN-OCN-Mg,-0.197627771,0.679911479,0.008537708143310944,38.56491194,38.564838,7.12805491,M,m,Mm
SCN-OCN-Mn,-0.014655625,0.651474356,0.026018801914176836,26.70734335,26.70732582,5.30148169,M,m,Mm
SCN-OCN-Ni,0.175117688,0.652821478,0.04329105166587074,15.21642359,15.21642359,-22.05605604,M,l,Ml
SCN-OCN-Pb,0.126586628,0.600978107,0.0009714100709622607,18.1536271,18.15360849,3.08383192,M,m,Mm
SCN-OCN-Pd,0.331040832,0.7577965659999999,0.018172432402559374,-6.30795754,-6.30795754,-37.02293833,L,l,Ll
SCN-OCN-Pt,0.43143426,0.885316723,0.02608851242485456,30.88341676,30.88339911,-10.19697065,L,l,Ll
SCN-OCN-Sr,-0.481935921,0.5888259020000001,5.041661339732286e-05,20.98414923,20.98413061,5.92012645,M,m,Mm
SCN-OCN-Zn,0.155213506,0.722802837,0.01067801021065676,32.78818916,32.78813483,0.98109735,M,m,Mm
SH-Br-Ba,-1.579317497,0.181908369,5.23137395734269e-05,14.96078871,14.96075286,4.12599955,H,m,Hm
SH-Br-Be,-0.601399079,0.353274916,0.0016646852066028823,36.63792739,36.6379092,-3.05161001,M,l,Ml
SH-Br-Ca,-1.541011392,0.139154644,9.36308871471928e-05,20.53207633,20.53205727,5.39089548,H,m,Hm
SH-Br-Cd,-0.626218559,0.150266528,1.5514218936499326e-05,23.59630913,23.59625234,3.35402085,H,m,Hm
SH-Br-Co,-0.402511099,0.219571551,2.150656777933865e-05,50.2408419,50.24082392,13.74079016,M,m,Mm
SH-Br-Cu,-0.215911444,0.218095147,3.4625412788494834e-05,8.02226936,8.02226936,-16.52281088,M,l,Ml
SH-Br-Fe,-0.4090242670000001,0.296143575,0.0001296969068942044,67.27930587,67.27926972,28.80664453,M,m,Mm
SH-Br-Mg,-1.140247139,0.128624504,0.0015831070100658106,32.24338384,32.24334569,8.47035971,H,m,Hm
SH-Br-Mn,-0.457048712,0.532710764,3.252967248087145e-05,36.68198531,36.68198531,5.86335138,M,m,Mm
SH-Br-Ni,-0.512150607,0.152651589,0.0008613042406870619,29.55167679,29.551659,-0.64153376,H,l,Hl
SH-Br-Pb,-0.545928227,0.159296645,0.0002204742144082039,11.43146966,11.43145118,0.60135185,H,m,Hm
SH-Br-Pd,-0.224054642,0.271206332,0.0006874066871609433,7.02476053,7.02476053,-18.89633453,M,l,Ml
SH-Br-Pt,-0.030125104,0.519878125,0.00012085122848069851,25.02492942,25.02492942,-7.14771079,M,l,Ml
SH-Br-Sr,-1.579411392,0.14620601800000002,0.00013810459214041952,16.72208718,16.72208718,4.50611481,H,m,Hm
SH-Br-Zn,-0.593410542,0.223672159,2.316931090609172e-05,31.95680603,31.95676848,3.08958987,M,m,Mm
SH-Cl-Ba,-1.667732597,0.199746246,0.0002590799190384989,15.54068863,15.54067078,4.44947004,H,m,Hm
SH-Cl-Be,-0.717055992,0.378295724,0.00015262053282990182,39.87133862,39.87130314,-1.36138401,M,l,Ml
SH-Cl-Ca,-1.639409304,0.160083377,7.953812328919393e-05,21.31584948,21.31584948,5.51207493,H,m,Hm
SH-Cl-Cd,-0.682486347,0.16602557099999998,5.6452262406605655e-05,22.7160103,22.71599171,1.62126361,H,m,Hm
SH-Cl-Co,-0.488184382,0.244514381,5.356467649967011e-05,46.55743686,46.55738399,8.30140206,M,m,Mm
SH-Cl-Cu,-0.253279469,0.254477426,0.013746036470124295,11.66068958,11.66067127,-15.10586544,M,l,Ml
SH-Cl-Fe,-0.519030502,0.272995864,0.0003652777048133675,75.44540037,75.44532982,30.50339095,M,m,Mm
SH-Cl-Mg,-1.243206782,0.15214565800000002,0.0003134745826200879,31.93330385,31.93330385,7.54910593,H,m,Hm
SH-Cl-Mn,-0.527048104,0.5618532629999999,3.0371203073412403e-05,37.57729878,37.57729878,-1.7282788,M,l,Ml
SH-Cl-Ni,-0.596370197,0.16570979800000002,0.002357359559084227,16.12814294,16.12812481,-15.71092423,H,l,Hl
SH-Cl-Pb,-0.605605382,0.16985581100000002,0.00025279251886715465,3.15695113,3.15695113,-8.73994924,H,l,Hl
SH-Cl-Pd,-0.216078702,0.333491918,2.3161457303505025e-05,-35.30146571,-35.30143029999999,-62.06592672,M,l,Ml
SH-Cl-Pt,-0.068212074,0.524057207,0.00015477666232216009,25.0525802,25.05256289,-8.86494079,M,l,Ml
SH-Cl-Sr,-1.672926072,0.172939724,6.164981637731196e-05,18.26691576,18.26687902,5.04051485,H,m,Hm
SH-Cl-Zn,-0.666662189,0.23487674100000006,0.0010770787195018014,25.20460098,25.2045826,-3.46101099,M,l,Ml
SH-CN-Ba,-0.585129087,0.494899913,0.00019352635904417123,16.09809442,16.09809442,4.8475511,M,m,Mm
SH-CN-Be,0.234284489,0.8659001620000001,9.348022124744962e-05,51.47874061,51.47865448,8.28061805,L,m,Lm
SH-CN-Ca,-0.528461971,0.58438951,2.326259333487727e-05,21.75392762,21.75390926,5.06370868,M,m,Mm
SH-CN-Cd,0.226431769,0.66017248,0.000313312796966983,17.8761603,17.87614218,-3.3989641,L,l,Ll
SH-CN-Co,0.35181445100000003,0.665618997,0.00046564466776406114,64.64743637,64.64735082,15.17166827,L,m,Lm
SH-CN-Cu,0.531874949,0.7703786159999999,0.04277625722402513,-6.296530799999999,-6.29651305,1.57462063,L,l,Ll
SH-CN-Fe,0.33731010100000003,0.678180053,0.0002665736921341868,80.56731374,80.56733095,30.25240561,L,m,Lm
SH-CN-Mg,-0.189542591,0.612962696,0.0033076408637002478,28.20122524,28.20120717,3.47215754,M,m,Mm
SH-CN-Mn,0.300745301,0.8984379579999999,0.0010343749195671618,56.28231332,56.28231332,1.0841201999999999,L,m,Lm
SH-CN-Ni,0.302762865,0.612324513,8.227703607493366e-05,26.25913558,26.25911865,-10.41953397,L,l,Ll
SH-CN-Pb,0.24668250100000005,0.603320225,2.010374692927945e-05,10.00108647,10.00106774,-3.31052137,L,l,Ll
SH-CN-Pd,0.5185472210000001,0.842606752,0.00026856126755463443,3.48349203,3.48349203,-20.06348276,L,l,Ll
SH-CN-Pt,0.593714111,0.955751062,0.00026313815833216183,-27.66491584,-27.66491584,-55.17096188,L,l,Ll
SH-CN-Sr,-0.571465233,0.54361646,1.1443246685212065e-05,19.36216512,19.36212865,5.37909844,M,m,Mm
SH-CN-Zn,0.25447911100000004,0.763541809,0.00010965577879841263,19.6925617,19.69254368,-10.81428072,L,l,Ll
SH-F-Ba,-2.034318259,0.290706593,0.0001597415983027652,25.02376518,25.02374518,7.39858221,M,m,Mm
SH-F-Be,-1.061755702,0.7181890390000001,0.0005567424589024803,16.59684588,16.59685988,-28.222528600000004,M,l,Ml
SH-F-Ca,-2.037809054,0.327948367,0.00017689692771161582,34.55668935,34.55664071,10.79034378,M,m,Mm
SH-F-Cd,-0.948780214,0.316635132,0.0003808307949577108,-9.28482,-9.28482,-31.958920000000003,M,l,Ml
SH-F-Co,-0.794242014,0.402318345,0.00046451952401493153,-52.07553688,-52.07553688,-94.67645049,M,l,Ml
SH-F-Cu,-0.5662441420000001,0.35881064100000004,0.0002399000699999934,-113.49064824,-113.49063299,-140.29614241,M,l,Ml
SH-F-Fe,-0.818304362,0.460226516,0.00018733749817987538,89.8705453,89.8705453,32.93506638,M,m,Mm
SH-F-Mg,-1.6143130469999998,0.408319317,0.004004503441317218,14.11475863,14.11463963,-13.7681125,M,l,Ml
SH-F-Mn,-0.844541137,0.71909975,0.00024116639432764962,39.63500529,39.63496722,-3.5661582000000003,M,l,Ml
SH-F-Ni,-0.878424489,0.331736919,0.0008671989899718155,-91.97835751,-91.97819653,-125.93505614,M,l,Ml
SH-F-Pb,-0.979313782,0.24594905,0.00013118212419658222,20.77352521,20.77352521,0.29193845,M,m,Mm
SH-F-Pd,-0.5089727239999999,0.499621236,0.0001280065918059926,11.48775443,11.48775443,-21.61729011,M,l,Ml
SH-F-Pt,-0.380394339,0.6756713959999999,0.00046314507260085684,-243.99647016,-243.99616633,-287.09087692,M,l,Ml
SH-F-Sr,-2.056634887,0.308484335,7.872962974494659e-05,0.15211979,0.15211979,-20.21569718,M,l,Ml
SH-F-Zn,-0.947512519,0.405501246,0.00036607126914602365,-66.19345868,-66.19337972,-100.01424768,M,l,Ml
SH-I-Ba,-1.377153339,0.158413152,1.6852663777748377e-05,13.10203203,13.10201483,3.8178405,H,m,Hm
SH-I-Be,-0.317628239,0.469217586,0.0003784837650952472,43.33277582,43.33270173,6.76097352,M,m,Mm
SH-I-Ca,-1.322112809,0.136873212,6.042156865072613e-06,20.50400393,20.50398483,5.683862400000001,H,h,Hh
SH-I-Cd,-0.447653587,0.151325613,0.0005102107190801809,23.71373673,23.71373673,4.48560756,H,m,Hm
SH-I-Co,-0.201014297,0.220319462,8.608077989876582e-05,50.77976589,50.77971113,18.05705659,M,m,Mm
SH-I-Cu,-0.055599424,0.239856393,0.022611780315451947,14.81132099,14.81132099,-8.38313049,M,l,Ml
SH-I-Fe,-0.162193367,0.340464484,8.085250612375031e-05,60.23080756,60.23073479,26.64167435,M,m,Mm
SH-I-Mg,-0.898234387,0.132359474,7.498367838791188e-06,31.69587847,31.69585959,9.31569357,H,h,Hh
SH-I-Mn,-0.537561029,0.244989653,3.050522369100932e-05,37.48150867,37.48150867,10.33895829,M,m,Mm
SH-I-Ni,-0.292875362,0.17756981800000002,0.0044526259545139505,34.19213053,34.19207287,7.63209644,H,m,Hm
SH-I-Pb,-0.394072394,0.159364985,5.020412308483953e-05,12.01280461,12.01280461,1.10614084,H,m,Hm
SH-I-Pd,-0.063773469,0.341686935,0.0004710289691480197,20.80175237,20.80173444,-3.7338432999999998,M,l,Ml
SH-I-Pt,0.070476833,0.539418493,0.00021391251773676876,3.47029255,3.47029255,-27.50080514,M,l,Ml
SH-I-Sr,-1.367957507,0.127661047,2.801577064402241e-05,16.22659587,16.22657748,4.53462488,H,m,Hm
SH-I-Zn,-0.377893782,0.259914658,0.0007785554914640313,30.88771783,30.88768066,4.36353995,M,m,Mm
SH-NC-Ba,-0.627141547,0.452887453,3.7596850487037015e-05,16.609420800000002,16.609420800000002,5.28062631,M,m,Mm
SH-NC-Be,0.181385865,0.813001538,0.00033182936410377606,44.76835319,44.76831976,4.02288685,M,m,Mm
SH-NC-Ca,-0.589446437,0.523405044,0.0001362010073378814,20.85739951,20.85739951,5.50330376,M,m,Mm
SH-NC-Cd,0.205987755,0.639728466,0.00012608701042306664,17.52089644,17.520878600000003,-3.76365297,L,l,Ll
SH-NC-Co,0.353913155,0.667717701,0.00020873011223951227,45.20247523,45.20245870000001,4.91235963,L,m,Lm
SH-NC-Cu,0.530663787,0.7691674540000001,0.0209345450803924,-2.56505377,-2.56505377,-26.88967943,L,l,Ll
SH-NC-Fe,0.320767187,0.661637139,0.0007844191315919911,90.22352989,90.22349758,33.666046,L,m,Lm
SH-NC-Mg,-0.259573213,0.542932074,0.00016489273890944907,29.34868023,29.34866241,2.09873066,M,m,Mm
SH-NC-Mn,0.29861365100000004,0.896306308,0.00010684187914151416,49.31026393,49.31026393,-0.81932171,L,l,Ll
SH-NC-Ni,0.278656669,0.588218317,0.0005671881037181628,3.89624764,3.89624764,-23.43151291,L,l,Ll
SH-NCO-Ba,-1.049172815,0.2844403,0.0003648214630556542,16.04613534,16.04613534,2.7821886,M,m,Mm
SH-NCO-Be,-0.478685061,0.655228257,0.00016962027135970428,57.44847472,57.44843762,10.00961164,M,m,Mm
SH-NCO-Ca,-1.054703558,0.288993164,0.00017082086109637475,24.23746735,24.23746735,3.89838969,M,m,Mm
SH-NCO-Cd,-0.412278148,0.305771626,7.482007120987478e-05,18.36938124,18.36940099,-5.49104167,M,l,Ml
SH-NCO-Co,-0.325693693,0.337533795,6.499631332831505e-05,-843.3784937,-843.37831503,-885.67286212,M,l,Ml
SH-NCO-Cu,-0.157667143,0.3874205670000001,0.005455349104082228,30.74816558,30.74818476,0.03899074,M,m,Mm
SH-NCO-Fe,-0.33893353299999995,0.350957699,0.00033088167743151317,70.44073326,70.44073326,28.49773426,M,m,Mm
SH-NCO-Mg,-0.809700293,0.317838577,0.004924671852367588,26.82816309,26.82812443,-2.71884493,M,l,Ml
SH-NCO-Mn,-0.376548273,0.50434645,4.077961458118155e-05,40.31597645,40.31599739,4.42855914,M,m,Mm
SH-NCO-Ni,-0.383278315,0.277785852,0.0017548903145909232,-51.42709203,-51.42707316,-88.50353185,M,l,Ml
SH-NCO-Pb,-0.36230076,0.297177964,0.0005465176597551859,15.17053159,15.1705108,-0.10469891,M,l,Ml
SH-NCO-Pd,-0.121476326,0.494907937,0.00038938172011494814,16.42858771,16.42858771,-12.86727583,M,l,Ml
SH-NCO-Pt,-0.022990531,0.625041583,6.885719968898763e-05,27.04340377,27.04338526,-13.45321997,M,l,Ml
SH-NCO-Sr,-1.062685306,0.290279899,7.321431905838391e-05,18.59375601,18.59373524,1.35635185,M,m,Mm
SH-NCO-Zn,-0.41782663,0.363504448,0.00039232028658403546,27.75719121,27.75717196,-2.75941232,M,l,Ml
SH-NC-Pb,0.240458931,0.597096655,0.00037321896359418267,12.43089475,12.43087616,-0.80115505,L,l,Ll
SH-NC-Pd,0.584685305,0.908744836,0.00031886024033012117,0.22708676,0.22708676,-27.63628685,L,l,Ll
SH-NC-Pt,0.708382053,1.070419004,8.920794552302694e-05,9.06749976,9.06749976,-30.72930997,L,l,Ll
SH-NCS-Ba,-0.686720152,0.240184055,2.4389506767961938e-05,16.85520961,16.85516704,4.84852624,M,m,Mm
SH-NCS-Be,-0.037518402,0.488828054,0.0006085001237673461,53.48782981,53.48773007,8.42135101,M,m,Mm
SH-NCS-Ca,-0.6744427140000001,0.252933582,5.668792156252732e-05,23.78218001,23.78218001,5.91632783,M,m,Mm
SH-NCS-Cd,-0.021479972000000003,0.339970682,0.00012676036648223997,13.98183393,13.98181291,-8.59285347,M,l,Ml
SH-NCS-Co,0.073523848,0.446697005,0.00024290730249304987,-1781.8268046,-1781.82584196,-1828.6527142999998,M,l,Ml
SH-NCS-Cu,0.211157944,0.409911061,0.005413276825014109,-162.55432312,-162.55432312,-186.4429943,L,l,Ll
SH-NCS-Fe,0.064991281,0.478575112,0.0005982949294447584,96.73049635,96.7304196,36.88107416,M,m,Mm
SH-NCS-Mg,-0.408079304,0.262948414,8.12648874494315e-05,18.3100396,18.31001894,-9.90432181,M,l,Ml
SH-NCS-Mn,-0.12847641699999998,0.369600858,0.0011356003814470214,3.02037833,3.02035787,-37.44134421,M,l,Ml
SH-NCS-Ni,0.023012149,0.36404566,0.003172478969097607,-358.53014256,-358.52983781,-396.83740203,M,l,Ml
SH-NCS-Pb,0.003501678,0.300699842,5.1508929155876346e-05,20.47092391,20.47090215,5.222737,M,m,Mm
SH-NCS-Pd,0.23704416600000006,0.5275806160000001,8.985670911427484e-05,3.26862039,3.26862039,-26.47239569,L,l,Ll
SH-NCS-Pt,0.335965399,0.7095547790000001,0.0004633967324956222,22.21036937,22.21034948,-19.29918517,L,l,Ll
SH-NC-Sr,-0.626124361,0.488957332,1.9957623822071174e-05,18.77143529,18.77143529,5.50868156,M,m,Mm
SH-NCS-Sr,-0.692958414,0.236276392,0.00011360365376754836,19.98868136,19.98865971,4.65912792,M,m,Mm
SH-NCS-Zn,-0.012473824,0.411745153,0.0021258266225121308,28.31300795,28.31298742,-3.9815023000000003,M,l,Ml
SH-NC-Zn,0.228308751,0.7373714490000001,0.0013316855329442525,22.03140055,22.03140055,-6.954905,L,l,Ll
SH-NO-Ba,-0.754534253,0.8458014859999999,0.0004681054242202273,1.73042906,1.73042906,-9.7166632,M,l,Ml
SH-NO-Be,-0.027814927000000003,1.332881056,9.640334060429804e-05,64.95651571,64.95648173,21.35504622,M,m,Mm
SH-NO-Ca,-0.727109303,0.8853267640000001,1.7411532975413772e-05,18.81238251,18.81238251,2.11628595,M,m,Mm
SH-NO-Cd,0.065316841,0.902617331,0.00019686100027138884,19.90977532,19.90973836,1.34860762,M,m,Mm
SH-NO-Co,0.029793849,0.8256668359999999,0.0004190268657924436,60.35067852,60.3507125,19.3786004,M,m,Mm
SH-NO-Cu,0.127009935,0.76267534,0.0275576276268015,9.64882636,9.64882636,-2.6230031000000005,M,l,Ml
SH-NO-Fe,0.102755489,0.929789306,0.00017739665916168215,59.54805747,59.54805747,7.01341036,M,m,Mm
SH-NO-Mg,-0.394368163,0.958678482,0.0009334983993715556,35.50077699,35.5007223,6.28672715,M,m,Mm
SH-NO-Mn,-0.269947957,0.774251951,3.655171419429278e-05,-214.11969666,-214.11969666,-232.50769761,M,l,Ml
SH-NO-Ni,0.024949593,0.771806056,0.0005878113719091603,34.79406623,34.79408296,2.49963305,M,m,Mm
SH-NO-Pb,0.053284903,0.8419246690000001,0.0005045259864769915,16.18439504,16.18437597,1.22028953,M,m,Mm
SH-NO-Pd,0.07053705099999999,0.760673488,0.0003203295522761168,10.40873107,10.40873107,-5.473773,M,l,Ml
SH-NO-Pt,0.138120889,0.858585815,0.0004276758270744677,12.74678696,12.74677038,-0.63664444,M,l,Ml
SH-NO-Sr,-0.751485359,0.8720439659999999,0.00022555965661353258,13.71144744,13.71142955,0.15313257,M,m,Mm
SH-NO-Zn,0.036222399,0.957871488,0.002947419500982144,22.69026555,22.69024745,-1.68979614,M,l,Ml
SH-OCN-Ba,-0.925297208,0.408315907,0.0005616894078004664,17.27564248,17.27564248,4.74123926,M,m,Mm
SH-OCN-Be,-0.235503923,0.898409395,0.0005022241490393324,51.69802063,51.69803866,7.99982791,M,m,Mm
SH-OCN-Ca,-0.87414217,0.469554553,7.525982092166278e-05,22.95508274,22.95506391,5.83451168,M,m,Mm
SH-OCN-Cd,-0.18077664,0.537273134,0.00022778366588050542,15.11529375,15.11527472,-5.71107305,M,l,Ml
SH-OCN-Co,-0.101300241,0.5619272470000001,0.0010947675749738476,-59.12895386,-59.12889905,-101.65326970000001,M,l,Ml
SH-OCN-Cu,0.038245911,0.58333362,0.005919763519064345,-26.18900232,-26.18898398,-51.06841974,M,l,Ml
SH-OCN-Fe,-0.095264401,0.594626831,0.00010185061010335824,63.71070011,63.71064818,27.50224786,M,m,Mm
SH-OCN-Mg,-0.588861466,0.538677404,0.0008767098200645116,32.40594544,32.40588955,3.18117205,M,m,Mm
SH-OCN-Mn,-0.327281213,0.55361351,0.0005322715653217866,31.70457453,31.70459479,2.87486477,M,m,Mm
SH-OCN-Ni,0.010152712,0.671216879,0.004081648750244721,33.60255629,33.60255629,-5.77468141,M,l,Ml
SH-OCN-Pb,-0.192961881,0.466516843,0.00016048777599033778,17.42398827,17.42396947,2.24096309,M,m,Mm
SH-OCN-Pd,0.052748994,0.669133257,0.005074720002766779,15.61155586,15.611537599999998,-14.57243869,M,l,Ml
SH-OCN-Pt,0.146417471,0.7944495840000001,0.002289449728300291,-15.03129625,-15.03129625,-57.44636708,M,l,Ml
SH-OCN-Sr,-0.9084,0.444565205,0.0001762391447736862,19.7363526,19.73631534,4.55563481,M,m,Mm
SH-OCN-Zn,-0.17489015300000002,0.6064409239999999,0.005350338602092472,24.57311901,24.57306333,-5.32971659,M,l,Ml
SH-SCN-Ba,-0.572792077,0.35411213,3.547234427030126e-05,14.27924588,14.27922518,2.56800589,M,m,Mm
