Compound,Hessian_eig_min_abs,C11,C22,C66,Dyn_stability_level
SH-I-Pd,0.0004710289691480197,20.80175237,20.80173444,-3.7338432999999998,l
SH-I-Pt,0.00021391251773676876,3.47029255,3.47029255,-27.50080514,l
SH-I-Sr,2.801577064402241e-05,16.22659587,16.22657748,4.53462488,m
SH-I-Zn,0.0007785554914640313,30.88771783,30.88768066,4.36353995,m
SH-NC-Ba,3.7596850487037015e-05,16.609420800000002,16.609420800000002,5.28062631,m
SH-NC-Be,0.00033182936410377606,44.76835319,44.76831976,4.02288685,m
SH-NC-Ca,0.0001362010073378814,20.85739951,20.85739951,5.50330376,m
SH-NC-Cd,0.00012608701042306664,17.52089644,17.520878600000003,-3.76365297,l
SH-NC-Co,0.00020873011223951227,45.20247523,45.20245870000001,4.91235963,m
SH-NC-Cu,0.0209345450803924,-2.56505377,-2.56505377,-26.88967943,l
SH-NC-Fe,0.0007844191315919911,90.22352989,90.22349758,33.666046,m
SH-NC-Mg,0.00016489273890944907,29.34868023,29.34866241,2.09873066,m
SH-NC-Mn,0.00010684187914151416,49.31026393,49.31026393,-0.81932171,l
SH-NC-Ni,0.0005671881037181628,3.89624764,3.89624764,-23.43151291,l
SH-NCO-Ba,0.0003648214630556542,16.04613534,16.04613534,2.7821886,m
SH-NCO-Be,0.00016962027135970428,57.44847472,57.44843762,10.00961164,m
SH-NCO-Ca,0.00017082086109637475,24.23746735,24.23746735,3.89838969,m
SH-NCO-Cd,7.482007120987478e-05,18.36938124,18.36940099,-5.49104167,l
SH-NCO-Co,6.499631332831505e-05,-843.3784937,-843.37831503,-885.67286212,l
SH-NCO-Cu,0.005455349104082228,30.74816558,30.74818476,0.03899074,m
SH-NCO-Fe,0.00033088167743151317,70.44073326,70.44073326,28.49773426,m
SH-NCO-Mg,0.004924671852367588,26.82816309,26.82812443,-2.71884493,l
SH-NCO-Mn,4.077961458118155e-05,40.31597645,40.31599739,4.42855914,m
SH-NCO-Ni,0.0017548903145909232,-51.42709203,-51.42707316,-88.50353185,l
SH-NCO-Pb,0.0005465176597551859,15.17053159,15.1705108,-0.10469891,l
SH-NCO-Pd,0.00038938172011494814,16.42858771,16.42858771,-12.86727583,l
SH-NCO-Pt,6.885719968898763e-05,27.04340377,27.04338526,-13.45321997,l
SH-NCO-Sr,7.321431905838391e-05,18.59375601,18.59373524,1.35635185,m
SH-NCO-Zn,0.00039232028658403546,27.75719121,27.75717196,-2.75941232,l
SH-NC-Pb,0.00037321896359418267,12.43089475,12.43087616,-0.80115505,l
SH-NC-Pd,0.00031886024033012117,0.22708676,0.22708676,-27.63628685,l
SH-NC-Pt,8.920794552302694e-05,9.06749976,9.06749976,-30.72930997,l
SH-NCS-Ba,2.4389506767961938e-05,16.85520961,16.85516704,4.84852624,m
SH-NCS-Be,0.0006085001237673461,53.48782981,53.48773007,8.42135101,m
SH-NCS-Ca,5.668792156252732e-05,23.78218001,23.78218001,5.91632783,m
SH-NCS-Cd,0.00012676036648223997,13.98183393,13.98181291,-8.59285347,l
SH-NCS-Co,0.00024290730249304987,-1781.8268046,-1781.82584196,-1828.6527142999998,l
SH-NCS-Cu,0.005413276825014109,-162.55432312,-162.55432312,-186.4429943,l
SH-NCS-Fe,0.0005982949294447584,96.73049635,96.7304196,36.88107416,m
SH-NCS-Mg,8.12648874494315e-05,18.3100396,18.31001894,-9.90432181,l
SH-NCS-Mn,0.0011356003814470214,3.02037833,3.02035787,-37.44134421,l
SH-NCS-Ni,0.003172478969097607,-358.53014256,-358.52983781,-396.83740203,l
SH-NCS-Pb,5.1508929155876346e-05,20.47092391,20.47090215,5.222737,m
SH-NCS-Pd,8.985670911427484e-05,3.26862039,3.26862039,-26.47239569,l
SH-NCS-Pt,0.0004633967324956222,22.21036937,22.21034948,-19.29918517,l
SH-NC-Sr,1.9957623822071174e-05,18.77143529,18.77143529,5.50868156,m
SH-NCS-Sr,0.00011360365376754836,19.98868136,19.98865971,4.65912792,m
SH-NCS-Zn,0.0021258266225121308,28.31300795,28.31298742,-3.9815023000000003,l
SH-NC-Zn,0.0013316855329442525,22.03140055,22.03140055,-6.954905,l
SH-NO-Ba,0.0004681054242202273,1.73042906,1.73042906,-9.7166632,l
SH-NO-Be,9.640334060429804e-05,64.95651571,64.95648173,21.35504622,m
SH-NO-Ca,1.7411532975413772e-05,18.81238251,18.81238251,2.11628595,m
SH-NO-Cd,0.00019686100027138884,19.90977532,19.90973836,1.34860762,m
SH-NO-Co,0.0004190268657924436,60.35067852,60.3507125,19.3786004,m
SH-NO-Cu,0.0275576276268015,9.64882636,9.64882636,-2.6230031000000005,l
SH-NO-Fe,0.00017739665916168215,59.54805747,59.54805747,7.01341036,m
SH-NO-Mg,0.0009334983993715556,35.50077699,35.5007223,6.28672715,m
SH-NO-Mn,3.655171419429278e-05,-214.11969666,-214.11969666,-232.50769761,l
SH-NO-Ni,0.0005878113719091603,34.79406623,34.79408296,2.49963305,m
SH-NO-Pb,0.0005045259864769915,16.18439504,16.18437597,1.22028953,m
SH-NO-Pd,0.0003203295522761168,10.40873107,10.40873107,-5.473773,l
SH-NO-Pt,0.0004276758270744677,12.74678696,12.74677038,-0.63664444,l
SH-NO-Sr,0.00022555965661353258,13.71144744,13.71142955,0.15313257,m
SH-NO-Zn,0.002947419500982144,22.69026555,22.69024745,-1.68979614,l
SH-OCN-Ba,0.0005616894078004664,17.27564248,17.27564248,4.74123926,m
SH-OCN-Be,0.0005022241490393324,51.69802063,51.69803866,7.99982791,m
SH-OCN-Ca,7.525982092166278e-05,22.95508274,22.95506391,5.83451168,m
SH-OCN-Cd,0.00022778366588050542,15.11529375,15.11527472,-5.71107305,l
SH-OCN-Co,0.0010947675749738476,-59.12895386,-59.12889905,-101.65326970000001,l
SH-OCN-Cu,0.005919763519064345,-26.18900232,-26.18898398,-51.06841974,l
SH-OCN-Fe,0.00010185061010335824,63.71070011,63.71064818,27.50224786,m
SH-OCN-Mg,0.0008767098200645116,32.40594544,32.40588955,3.18117205,m
SH-OCN-Mn,0.0005322715653217866,31.70457453,31.70459479,2.87486477,m
SH-OCN-Ni,0.004081648750244721,33.60255629,33.60255629,-5.77468141,l
SH-OCN-Pb,0.00016048777599033778,17.42398827,17.42396947,2.24096309,m
SH-OCN-Pd,0.005074720002766779,15.61155586,15.611537599999998,-14.57243869,l
SH-OCN-Pt,0.002289449728300291,-15.03129625,-15.03129625,-57.44636708,l
SH-OCN-Sr,0.0001762391447736862,19.7363526,19.73631534,4.55563481,m
SH-OCN-Zn,0.005350338602092472,24.57311901,24.57306333,-5.32971659,l
SH-SCN-Ba,3.547234427030126e-05,14.27924588,14.27922518,2.56800589,m
SH-SCN-Be,0.0008881912748047934,49.6806071,49.68054491,10.39647627,m
SH-SCN-Ca,9.670979031556965e-06,16.9850165,16.9850165,2.17011083,h
SH-SCN-Cd,0.00043192570473091533,22.7316804,22.7316804,1.1406975000000001,m
SH-SCN-Co,0.0008237876927337496,46.42270847,46.42268789,6.15579965,m
SH-SCN-Cu,0.0065543810221651245,18.22870401,18.22868314,-3.00157602,l
SH-SCN-Fe,0.00013028035983757028,91.32122692,91.32116606,34.19403759,m
SH-SCN-Mg,8.182875938576467e-05,31.32053906,31.32053906,5.896783,m
SH-SCN-Mn,0.0002085565403225917,26.34650917,26.34650917,-15.47937213,l
SH-SCN-Ni,0.004077469506662725,34.55937278,34.55937278,0.66858402,m
SH-SCN-Pb,0.0005640409401612639,14.81894344,14.81892182,1.4757784999999999,m
SH-SCN-Pd,0.0012886282198611323,20.28959079,20.28957011,-8.95941907,l
SH-SCN-Pt,0.0001725629321855787,26.01069551,26.01069551,-8.83261476,l
SH-SCN-Sr,0.0003264519772389123,15.72741986,15.72741986,2.29112776,m
SH-SCN-Zn,0.00041178495260193196,29.96261018,29.96258911,1.70246173,m
NH-O-Ce,0.00027057635907320093,110.63380331,110.63376876,33.81584184,m
NH-O-Ge,0.0018038732256082214,153.64743735,153.64743735,52.22369021,m
NH-O-Hf,2.2682753479572264e-05,158.7412871,158.74125195,59.98161314,m
NH-O-Ir,4.811973189872837e-05,136.78648129,136.78646444,38.83282387,m
NH-O-Mo,9.074031190716922e-06,120.40962923,120.40961061,44.08101323,h
NH-O-Os,1.2387778391360486e-06,63.20417895,63.20416191,-18.39263598,l
NH-O-Pd,0.00017005676375938606,120.43888398,120.43890096,43.7330821,m
NH-O-Pt,4.769603560882703e-05,143.76811528,143.76806457,52.77262206,m
NH-O-Re,2.4310522495180805e-05,164.50957706,164.50963391,64.73088692,m
NH-O-Ru,9.031533200885356e-06,71.63639582,71.63637867,-1.29891915,l
NH-O-Sn,0.00036970118702612766,121.70643866,121.70642109999999,41.08657342,m
NH-O-Tc,5.337688490609865e-05,129.64969812,129.64969812,51.2220731,m
NH-O-Te,9.53104105788149e-05,86.64944538,86.64944538,27.934221100000002,m
NH-O-Ti,0.00012565249058628803,153.16227273,153.1622552,53.98553809,m
NH-O-W,1.1201073841655845e-05,65.37172465,65.37170592,0.45965006,m
NH-O-Zr,6.574255607978409e-06,144.83757799,144.83756034,52.61921245,h
NH-PH-Ce,0.00010596742015328716,61.2615174,61.261479599999994,17.63081567,m
NH-PH-Ge,0.00028514775778990155,1.33882204,1.33882204,-45.07947805,l
NH-PH-Hf,4.7693489577049625e-06,76.65162841,76.65162841,23.38063635,h
NH-PH-Ir,3.0232440256212034e-07,59.72669453,59.72669453,-13.41933734,l
NH-PH-Mo,1.8546198065425675e-05,132.9548987,132.95485862,57.80113481,m
NH-PH-Os,5.929541388830786e-06,-4.63450488,-4.63450488,-59.93279406,l
NH-PH-Pd,7.073127424247729e-05,76.19802045,76.1980384,21.74828682,m
NH-PH-Pt,5.806055978983019e-05,100.04322957,100.04321170000001,31.44570187,m
NH-PH-Re,1.4657005437028236e-05,47.33536814,47.33534817,11.40038225,m
NH-PH-Ru,4.267105012745858e-06,-59.88249866,-59.88247981,-114.22034036,l
NH-PH-Sn,0.00047353888903169,-16.82212408,-16.82210532,-59.74799514,l
NH-PH-Tc,6.2907378942665725e-06,-7.05811473,-7.0580949,-3.92746766,l
NH-PH-Te,0.0010486933088709534,44.05098827,44.05097025,11.32539512,m
NH-PH-Ti,8.319275141059146e-06,74.38497474,74.38497474,18.97146208,h
NH-PH-W,2.258964655907112e-05,139.35582084,139.35586072,61.72179083,m
NH-PH-Zr,2.0434570083936825e-05,69.39998927,69.39998927,19.56913461,m
NH-S-Ce,7.797782284433122e-05,75.54128297,75.54124608,25.38481963,m
NH-S-Ge,0.00022038445584869425,104.02404014,104.02402175,35.8980766,m
NH-S-Hf,1.1529393700643615e-05,117.18055063,117.18053192,44.63634082,m
NH-S-Ir,9.299159881925338e-05,45.83365274,45.83365274,-12.12731693,l
NH-S-Mo,3.043622257378868e-05,110.06254217,110.06252244,55.87741896,m
NH-S-Os,1.8869193092694918e-05,-107.60153855,-107.60146467,-97.19410044,l
NH-S-Pd,5.208791160264262e-05,78.61335487,78.6133372,29.92423003,m
NH-S-Pt,1.3761170297431854e-05,102.841273,102.841273,38.2916623,m
NH-S-Re,1.9187661059453157e-05,110.57122209,110.571202,53.86035613,m
NH-S-Ru,3.2500566387918375e-05,-9.59305734,-9.59305734,-21.38693069,l
NH-S-Sn,0.00024826355735458016,89.41171479,89.41171479,32.79375521,m
NH-S-Tc,6.567438990670273e-05,130.6316378,130.63161763,58.26825427,m
NH-S-Te,3.4917113731882525e-05,38.31853212,38.31853212,-3.45122585,l
NH-S-Ti,3.797617218643407e-05,108.03494952,108.03494952,38.45731488,m
NH-S-W,3.312355091112208e-05,116.53864734,116.53860804,51.49665827,m
NH-S-Zr,1.6786721092288089e-06,107.64101871,107.64103745,40.10360727,h
NH-Se-Ce,1.5703708472587747e-05,70.35660229,70.35656523,23.18156,m
NH-Se-Ge,2.6031794874371014e-05,49.79410921,49.79410921,1.55769384,m
NH-Se-Hf,2.875965321610839e-05,110.40236785,110.40234894,40.89799243,m
NH-Se-Ir,0.00044453121178351387,21.74768059,21.74768059,3.63716929,m
NH-Se-Mo,1.6444033351694867e-05,125.22435435,125.22431409,61.24727729999999,m
NH-Se-Os,1.0415546929644648e-05,-111.89922992,-111.89919351,-129.86407576,l
NH-Se-Pd,0.00015911403255780494,62.21907207,62.21909001,23.1191515,m
NH-Se-Pt,1.8006506446537532e-05,81.88825779,81.88822204,30.73070669,m
NH-Se-Re,1.0228891576240524e-05,156.81013383,156.81017515,67.46607493,m
NH-Se-Ru,9.02122269735292e-05,82.95514767,82.95516819,10.44035755,m
NH-Se-Sn,4.991048271149873e-05,76.10856388,76.10854505,26.52322318,m
NH-Se-Tc,9.331087145737e-05,141.64779491,141.64777437,57.35672846,m
NH-Se-Te,2.8445796066324767e-05,47.9957447,47.99572602,6.59792556,m
NH-Se-Ti,0.0001860287995192788,93.18536549,93.18530906,31.71236362,m
NH-Se-W,6.954730448201265e-06,138.09128281,138.09130295,66.63772916,h
NH-Se-Zr,6.982056565254893e-07,100.07518653,100.07516757,35.77418502,h
NH-Te-Ce,3.178828255298938e-06,61.887780500000005,61.887780500000005,19.01777478,h
NH-Te-Ge,4.6757225084825486e-05,22.7456674,22.7456674,-24.87872604,l
NH-Te-Hf,7.0771902505951565e-06,97.60353345,97.60351423,33.71185833,h
NH-Te-Ir,1.8629984410434062e-05,75.20102524,75.20098576,18.91420342,m
NH-Te-Mo,6.241535462633747e-05,125.11430485,125.11426421,56.1803125,m
NH-Te-Os,0.0002787922747208945,76.40138055,76.40138055,10.38844176,m
NH-Te-Pd,9.02145255746688e-06,20.11520325,20.11518504,8.8424873,h
NH-Te-Pt,8.253947271732224e-08,44.99399975,44.99399975,16.4897727,h
NH-Te-Re,5.812906036671962e-06,151.47177476,151.47177476,59.5707662,h
NH-Te-Ru,3.775088319515871e-05,58.22293061,58.2229101,12.13276915,m
NH-Te-Sn,6.905916397816513e-05,46.79409975,46.79409975,7.13628528,m
NH-Te-Tc,0.00011973790697439929,119.04487837,119.04487837,41.42037347,m
NH-Te-Ti,6.108343851307967e-06,87.69440259999999,87.69434506,25.83487318,h
NH-Te-W,6.104542913029392e-05,136.49322077,136.49322077,64.14487832,m
NH-Te-Zr,6.568637107305269e-05,83.80617004,83.80617004,26.16166362,m
O-S-Ce,0.0002448839731093163,88.39029899,88.39026267,27.23792505,m
O-S-Ge,2.8906696819022785e-05,86.83960388,86.83960388,23.344254199999998,m
O-S-Hf,9.03052087931863e-05,129.1734456,129.17340866,49.07784291,m
O-S-Ir,6.132479646824918e-06,92.42424317,92.42422544,28.0127636,h
O-S-Mo,0.00014910515222046967,104.43781119,104.43783063,45.95083281,m
O-S-Os,2.4014379650182972e-05,66.80920398,66.80916778,0.64537757,m
O-S-Pd,2.6620781816221452e-05,74.03598177,74.03596377,26.21943264,m
O-S-Pt,0.0006401302801222713,95.42753973,95.42750445,35.01359195,m
O-S-Re,3.4273459165530544e-05,114.43803253,114.43803253,51.98045973,m
O-S-Ru,2.5615418852375192e-06,77.82049608,77.82045962,16.45268261,h
O-S-Sn,0.0001919530401514277,86.58611802,86.5860807,30.54620377,m
O-S-Tc,2.2923002556828376e-05,-5.26793819,-5.26793819,-9.53361252,l
O-S-Te,2.9222334106379237e-05,72.68516690000001,72.68518553,22.18662608,m
O-S-Ti,3.619208102790512e-05,121.79419948,121.79418103,43.88809785,m
O-S-W,6.251454381420933e-05,105.56657417,105.56653526,44.89093523,m
O-S-Zr,1.2104303137830113e-05,117.03467998,117.03464304,43.61052693,m
O-Se-Ce,0.00030102213068574436,83.03137881,83.03134209,25.00350162,m
O-Se-Ge,3.605280094521488e-06,15.94300678,15.94300678,-28.28778161,l
O-Se-Hf,9.745590630086454e-06,122.26394142,122.26397887,45.68964619,h
O-Se-Ir,3.802254674833944e-06,73.99626103,73.99624294,20.40034182,h
O-Se-Mo,3.522933358819143e-05,81.15787013,81.15785038,40.05203593,m
O-Se-Os,1.835447545620398e-05,67.50171415,67.50169568,11.06476989,m
O-Se-Pd,4.4198422031260775e-05,51.30431255,51.30431255,18.68546401,m
O-Se-Pt,1.5953779183203925e-05,73.40138789,73.40137001,26.00747425,m
O-Se-Re,9.831167409052084e-05,148.60340382,148.60334065,68.09434978,m
O-Se-Ru,0.00010617199900453752,27.83053523,27.83051631,17.52433017,m
O-Se-Sn,7.747153108172984e-05,58.55620172,58.55620172,16.17510283,m
O-Se-Tc,8.678208600794216e-06,20.60782897,20.60782897,-13.34190204,l
O-Se-Te,2.280932125910632e-06,69.14881964,69.14878254,18.82149746,h
O-Se-Ti,3.652604783026384e-08,112.80476496,112.80472742,39.80036363,h
O-Se-W,2.912328134854115e-05,92.67172027,92.67172027,47.83578526,m
O-Se-Zr,5.841181101661905e-06,112.08419717,112.08415987,40.47336517,h
O-Te-Ce,0.0002114083313515107,68.99948738,68.99946922,19.34968627,m
O-Te-Ge,0.00015000878299466802,48.07799552,48.07799552,12.51413002,m
O-Te-Hf,7.251491267853564e-05,105.70038004,105.70034255,38.08407655,m
O-Te-Ir,2.9893563093815197e-05,39.20880148,39.20880148,2.88724272,m
O-Te-Mo,4.901995473266248e-05,84.27843636,84.27837736,38.60226387,m
O-Te-Os,2.9712921063130543e-05,69.47236417,69.47234394,30.1506339,m
O-Te-Pd,2.2441914083991603e-06,28.52328806,28.52328806,7.74582272,h
O-Te-Pt,8.229175426582915e-06,42.96422415,42.96420636,13.90955247,h
O-Te-Re,0.00021128460854630848,12.06663643,12.06663643,8.62937095,m
O-Te-Ru,0.0002607617414852729,88.49282386,88.49282386,29.76926598,m
O-Te-Sn,0.00011668436335793156,16.9690448,16.9690448,9.74017475,m
O-Te-Tc,6.336448500745244e-05,103.51969829,103.51971783,30.98568454,m
O-Te-Ti,3.4609550782794875e-05,108.46228768,108.46224931,34.3344156,m
O-Te-W,2.0594050615779685e-05,97.8505215,97.85054132,51.22375322,m
O-Te-Zr,0.00010536777237837397,97.80312339,97.80314213,33.47706682,m
PH-O-Ce,0.0001998743004350712,69.03847453,69.03847453,18.0105704,m
PH-O-Ge,8.401347242386252e-05,-388.2551368,-388.25508149,-318.87594823,l
PH-O-Hf,6.319596273012752e-05,88.10378824,88.10378824,22.53107591,m
PH-O-Ir,0.00011852212612032856,77.64192598,77.64190841,10.145113400000001,m
PH-O-Mo,1.1476252079551524e-05,121.28884395,121.28880513,52.66208874,m
PH-O-Os,1.4989487193619928e-05,20.06531431,20.06531431,-32.90243065,l
PH-O-Pd,1.0238866583089248e-05,61.59234549999999,61.59229407,15.57487329,m
PH-O-Pt,5.567700401216831e-06,86.21024354,86.21020925,25.98340252,h
PH-O-Re,2.0053263697204683e-05,62.06503251,62.06505166,22.08498655,m
PH-O-Ru,3.782443729666472e-05,41.32878917,41.32878917,-20.40959769,l
PH-O-Sn,0.00038092864139708046,32.46224641,32.46224641,-8.45603568,l
PH-O-Tc,5.7018300830000486e-05,33.93731788,33.93729911,-14.337728699999998,l
PH-O-Te,0.00015697261509211465,50.49547174,50.49545337,6.73184437,m
PH-O-Ti,2.670854511166226e-05,96.75603865,96.75601996,26.08397102,m
PH-O-W,4.32679337471334e-06,128.48297655,128.48295712,54.95715837,h
PH-O-Zr,3.923891434559445e-05,91.27175318,91.27171565,28.03568422,m
PH-S-Ce,3.785584940388288e-05,39.54493932,39.54490891,11.86257101,m
PH-S-Ge,8.864982959643472e-05,49.22619201,49.22619201,7.14355618,m
PH-S-Hf,2.645530087165972e-05,58.14333544,58.14333544,20.07174746,m
PH-S-Ir,1.3738425581209594e-07,51.35873386,51.35875195,-5.45553414,l
PH-S-Mo,8.862584632747265e-05,112.33114604,112.3311257,52.57688348,m
PH-S-Os,2.1867600250965285e-05,63.11859876,63.11858044,2.89154713,m
PH-S-Pd,0.00012989039375346442,69.15743540000001,69.15739938,20.53782741,m
PH-S-Pt,1.6340376796484035e-05,90.32803423,90.32801627,28.89442667,m
PH-S-Re,0.0002532956323306442,40.81772184,40.81770156,10.91941729,m
PH-S-Ru,3.236663978786712e-05,53.38331852,53.38330001,5.40172251,m
PH-S-Sn,2.1811610796703947e-05,46.27120488,46.27120488,8.04177413,m
PH-S-Tc,0.00025025104189911975,26.30929531,26.30927502,11.82073445,m
PH-S-Te,0.00011779795916722073,34.56816364,34.56816364,10.46780869,m
PH-S-Ti,0.00010366864893698344,50.94657949,50.94659911,16.492203699999997,m
PH-S-W,0.00033964537199574846,112.96796091,112.96794071,54.05626284,m
PH-S-Zr,2.088007854890208e-05,51.69146533,51.6914458,17.61510352,m
PH-Se-Ce,7.611352032788144e-05,34.02595895,34.02595895,9.90380219,m
PH-Se-Ge,0.0004383956992135554,40.11970529,40.11970529,1.55441698,m
PH-Se-Hf,7.336190068282741e-05,52.37468464,52.37466511,18.02561158,m
PH-Se-Ir,5.3946399053804325e-05,54.45090123,54.45086426,15.53985554,m
PH-Se-Mo,2.6820540046584106e-05,103.24595396,103.24593331,47.94359204,m
PH-Se-Os,2.210273485063097e-05,40.01043175,40.01043175,-11.6249817,l
PH-Se-Pd,0.0002066875632959966,64.65489632,64.6548782,19.56621168,m
PH-Se-Pt,0.00012276250555327465,84.00589522,84.00587722,27.03126875,m
PH-Se-Re,0.00017947565849458404,88.07270208,88.07272301,34.82638434,m
PH-Se-Ru,1.202179473060703e-05,23.03759618,23.03759618,-3.28098899,l
PH-Se-Sn,8.55216466974615e-05,44.54765617,44.54765617,9.90956682,m
PH-Se-Tc,0.0005367063338069924,84.43804714,84.43802616,29.98010042,m
PH-Se-Te,6.656238063036307e-05,28.81068862,28.81068862,7.79530084,m
PH-Se-Ti,6.290898638789953e-05,47.13624573,47.13622588,15.91232393,m
PH-Se-W,6.107017653374313e-05,106.62567142,106.62565092,51.76552641,m
PH-Se-Zr,3.82341811971084e-05,45.43921057,45.43919087,15.72623269,m
PH-Te-Ce,3.292925743127747e-05,27.22810356,27.22808531,8.06678397,m
PH-Te-Ge,0.0003074488238047304,12.54795719,12.54795719,-25.34210697,l
PH-Te-Hf,4.417590736479527e-05,46.81187559,46.81187559,15.62318363,m
PH-Te-Ir,1.2714198584948853e-05,55.28114401,55.28112472,19.28995146,m
PH-Te-Mo,1.2691981150428673e-05,99.26127968,99.26123789,46.26832039,m
PH-Te-Os,1.7012537399398567e-05,-38.07419272,-38.07419272,-13.97684422,l
PH-Te-Pd,6.484371926046848e-06,23.79757114,23.79757114,7.92893742,h
PH-Te-Pt,4.665921020536496e-05,69.09380321,69.09380321,22.92047127,m
PH-Te-Re,2.0459325460633265e-05,80.99736158,80.99734068,26.64286714,m
PH-Te-Ru,3.7819259336155766e-05,12.40882483,12.40882483,-36.71770659,l
PH-Te-Sn,0.0002881674157497812,35.49572696,35.49572696,6.33330648,m
PH-Te-Tc,2.35618196992668e-05,70.65899719,70.65897601,15.36945198,m
PH-Te-Ti,1.581116230451589e-05,35.26450803,35.26450803,10.35877256,m
PH-Te-W,1.7176525134395928e-06,104.32567002,104.32564932,51.07602325,h
PH-Te-Zr,4.1493702506263875e-06,37.59230752,37.59230752,12.37392344,h
S-Se-Ce,0.00016758180847487532,44.56020204,44.56018343,16.30079774,m
S-Se-Ge,2.797345481959297e-06,68.68576252,68.68572275,21.73416942,h
S-Se-Hf,1.816811127836795e-05,74.42071632,74.42071632,29.69056039,m
S-Se-Ir,5.562147082037698e-06,64.3710455,64.37102719,19.67373737,h
S-Se-Mo,2.659512984848197e-05,105.88298267,105.88291886,53.45779001,m
S-Se-Os,9.280048363528967e-06,57.30157766,57.30155913,8.86881031,h
S-Se-Pd,5.568609960743706e-05,58.51082701,58.51080851,21.13798489,m
S-Se-Pt,1.86749291234418e-06,76.90251974,76.90248301,28.33195626,h
S-Se-Re,1.1776084187095047e-05,114.00931049,114.00928866,55.94071814,m
S-Se-Ru,3.6835472568871055e-06,41.46553574,41.46551685,7.85532774,h
S-Se-Sn,2.4351403969804898e-05,63.46557175,63.46553292,23.77230321,m
S-Se-Tc,1.8155873625275195e-05,-35.56314520000001,-35.56316498,-29.6711886,l
S-Se-Te,1.4934496099577686e-05,47.4225963,47.42257666,17.72518234,m
S-Se-Ti,0.000105131148795761,64.74118449,64.74118449,25.07069531,m
S-Se-W,0.00010491203149025229,86.36964797,86.36962705,48.70367719,m
S-Se-Zr,7.92776549562163e-07,67.84464402,67.84462452,26.77513934,h
S-Te-Ce,0.00015406722022672688,-6.55387986,-6.55387986,-2.91542244,l
S-Te-Ge,0.00021358650729218567,34.56926326,34.56924268,2.45366758,m
S-Te-Hf,1.7528177850643913e-05,57.38024925,57.38024925,23.05464697,m
S-Te-Ir,2.0488939438785364e-05,19.61395134,19.61395134,7.69101013,m
S-Te-Mo,2.981593442046924e-06,95.61131624,95.61133732,48.53683442,h
S-Te-Os,4.209330353624344e-05,57.52361531,57.52361531,22.53581432,m
S-Te-Pd,9.719538618342195e-07,48.9464591,48.94644086,16.84800495,h
S-Te-Pt,8.360574280027208e-06,64.95966613,64.9596837,23.68515058,h
S-Te-Re,5.747579852949675e-06,42.41976126,42.41976126,6.12208252,h
